apartment_id,apartment_nm,apartment_price,region_cd,region_nm,exclusive_area,deleted_yn,created_at,updated_at
3164,두암그린파크,195000000,29110,광주광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
3165,두암동현대1차,320000000,29170,광주광역시 북구,45,0,2024.5.22 10:19,2024.5.22 10:19
3166,두영,870000000,11440,서울특별시 마포구,40,0,2024.5.22 10:19,2024.5.22 10:19
3167,두영이지안,670000000,11440,서울특별시 마포구,22,0,2024.5.22 10:19,2024.5.22 10:19
3168,두운힐스,82000000,30170,대전광역시 서구,12,0,2024.5.22 10:19,2024.5.22 10:19
3169,두원,520000000,11260,서울특별시 중랑구,18,0,2024.5.22 10:19,2024.5.22 10:19
3170,두원2,459000000,41463,경기도 용인시 기흥구,20,0,2024.5.22 10:19,2024.5.22 10:19
3171,두정역이안더센트럴,300000000,44133,충청남도 천안시 서북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3172,두정역코아루스위트,308000000,44133,충청남도 천안시 서북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3173,두정역펜타폴리스,45000000,44133,충청남도 천안시 서북구,6,0,2024.5.22 10:19,2024.5.22 10:19
3174,두정역푸르지오,278000000,44133,충청남도 천안시 서북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3175,두정역효성해링턴플레이스,335000000,44133,충청남도 천안시 서북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3176,두진,130000000,43150,충청북도 제천시,25,0,2024.5.22 10:19,2024.5.22 10:19
3177,두진1차,70000000,43130,충청북도 충주시,14,0,2024.5.22 10:19,2024.5.22 10:19
3178,두진2차,78000000,43130,충청북도 충주시,18,0,2024.5.22 10:19,2024.5.22 10:19
3179,두진3차아파트,105000000,43130,충청북도 충주시,15,0,2024.5.22 10:19,2024.5.22 10:19
3180,두진그린힐,105000000,44133,충청남도 천안시 서북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3181,두진리버빌,150000000,36110,세종특별자치시,13,0,2024.5.22 10:19,2024.5.22 10:19
3182,두진백로,123000000,43112,충청북도 청주시 서원구,18,0,2024.5.22 10:19,2024.5.22 10:19
3183,두진백로,33000000,51130,강원특별자치도 원주시,9,0,2024.5.22 10:19,2024.5.22 10:19
3184,두진백로,182000000,43113,충청북도 청주시 흥덕구,18,0,2024.5.22 10:19,2024.5.22 10:19
3185,두진백로,75000000,43150,충청북도 제천시,14,0,2024.5.22 10:19,2024.5.22 10:19
3186,두진백로,135000000,43112,충청북도 청주시 서원구,26,0,2024.5.22 10:19,2024.5.22 10:19
3187,두진백로1차,103000000,43770,충청북도 음성군,18,0,2024.5.22 10:19,2024.5.22 10:19
3188,두진백로그린타운,112000000,43114,충청북도 청주시 청원구,18,0,2024.5.22 10:19,2024.5.22 10:19
3189,두진하트리움,120000000,43113,충청북도 청주시 흥덕구,18,0,2024.5.22 10:19,2024.5.22 10:19
3190,두진하트리움시티,266000000,51130,강원특별자치도 원주시,18,0,2024.5.22 10:19,2024.5.22 10:19
3191,두진하트리움에덴,99000000,43112,충청북도 청주시 서원구,15,0,2024.5.22 10:19,2024.5.22 10:19
3192,두풍리치빌,170000000,41670,경기도 여주시,26,0,2024.5.22 10:19,2024.5.22 10:19
3193,두플라스,100000000,28200,인천광역시 남동구,6,0,2024.5.22 10:19,2024.5.22 10:19
3194,두현예뜰채아파트,270000000,28260,인천광역시 서구,19,0,2024.5.22 10:19,2024.5.22 10:19
3195,두호SK뷰푸르지오1단지,398000000,47113,경상북도 포항시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3196,두호SK뷰푸르지오2단지,400000000,47113,경상북도 포항시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3197,두호주공2,86700000,47113,경상북도 포항시 북구,12,0,2024.5.22 10:19,2024.5.22 10:19
3198,두호주공3,105000000,47113,경상북도 포항시 북구,14,0,2024.5.22 10:19,2024.5.22 10:19
3199,둔덕주공,95000000,46130,전라남도 여수시,15,0,2024.5.22 10:19,2024.5.22 10:19
3200,둔촌푸르지오,1200000000,11740,서울특별자치시 강동구,26,0,2024.5.22 10:19,2024.5.22 10:19
3201,둥지,359000000,30170,대전광역시 서구,21,0,2024.5.22 10:19,2024.5.22 10:19
3202,둥지,178000000,30230,대전광역시 대덕구,18,0,2024.5.22 10:19,2024.5.22 10:19
3203,드리미아,53500000,30200,대전광역시 유성구,6,0,2024.5.22 10:19,2024.5.22 10:19
3204,드리움1단지,218000000,30200,대전광역시 유성구,18,0,2024.5.22 10:19,2024.5.22 10:19
3205,드림네스트삼각2차,140000000,29170,광주광역시 북구,22,0,2024.5.22 10:19,2024.5.22 10:19
3206,드림밸리,470000000,41150,경기도 의정부시,29,0,2024.5.22 10:19,2024.5.22 10:19
3207,드림스테이,102000000,30140,대전광역시 중구,7,0,2024.5.22 10:19,2024.5.22 10:19
3208,드림시티,123000000,28177,인천광역시 미추홀구,10,0,2024.5.22 10:19,2024.5.22 10:19
3209,드림시티,49000000,30140,대전광역시 중구,6,0,2024.5.22 10:19,2024.5.22 10:19
3210,드림월드,435000000,30200,대전광역시 유성구,30,0,2024.5.22 10:19,2024.5.22 10:19
3211,드림인시티에일린의뜰1차,410000000,31200,울산광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3212,드림인시티에일린의뜰2차,420000000,31200,울산광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3213,드림채,199000000,51750,강원특별자치도 영월군,26,0,2024.5.22 10:19,2024.5.22 10:19
3214,드림타운,46000000,41150,경기도 의정부시,5,0,2024.5.22 10:19,2024.5.22 10:19
3215,드림타워,163000000,48127,경상남도 창원시 마산회원구,22,0,2024.5.22 10:19,2024.5.22 10:19
3216,드림파크301동,168000000,47850,경상북도 칠곡군,25,0,2024.5.22 10:19,2024.5.22 10:19
3217,드림파크어울림1단지,365000000,28260,인천광역시 서구,31,0,2024.5.22 10:19,2024.5.22 10:19
3218,드림파크어울림2단지,319000000,28260,인천광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
3219,드림팰리스,220000000,47930,경상북도 울진군,18,0,2024.5.22 10:19,2024.5.22 10:19
3220,들말대경,170000000,48170,경상남도 진주시,18,0,2024.5.22 10:19,2024.5.22 10:19
3221,들말한보타운,184000000,48170,경상남도 진주시,18,0,2024.5.22 10:19,2024.5.22 10:19
3222,들말흥한타운,270000000,48170,경상남도 진주시,26,0,2024.5.22 10:19,2024.5.22 10:19
3223,"등촌7,8단지주공아파트",507000000,11500,서울특별시 강서구,13,0,2024.5.22 10:19,2024.5.22 10:19
3224,등촌동성원,456000000,11500,서울특별시 강서구,30,0,2024.5.22 10:19,2024.5.22 10:19
3225,등촌동아이파크,701000000,11500,서울특별시 강서구,36,0,2024.5.22 10:19,2024.5.22 10:19
3226,디아채,203000000,31200,울산광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3227,디아채,100000000,31710,울산광역시 울주군,18,0,2024.5.22 10:19,2024.5.22 10:19
3228,디안더블레스,145000000,30170,대전광역시 서구,10,0,2024.5.22 10:19,2024.5.22 10:19
3229,디에스아이존빌2차,221000000,48820,경상남도 고성군,24,0,2024.5.22 10:19,2024.5.22 10:19
3230,디에이치반포라클라스,3250000000,11650,서울특별시 서초구,26,0,2024.5.22 10:19,2024.5.22 10:19
3231,디에이치아너힐즈,2095000000,11680,서울특별시 강남구,18,0,2024.5.22 10:19,2024.5.22 10:19
3232,디에트르송도시그니처뷰,764900000,28185,인천광역시 연수구,26,0,2024.5.22 10:19,2024.5.22 10:19
3233,디오빌에이동,283000000,26470,부산광역시 연제구,25,0,2024.5.22 10:19,2024.5.22 10:19
3234,디오채B,180000000,47111,경상북도 포항시 남구,26,0,2024.5.22 10:19,2024.5.22 10:19
3235,디자인시티블루밍,255000000,41550,경기도 안성시,26,0,2024.5.22 10:19,2024.5.22 10:19
3236,디큐브시티,1590000000,11530,서울특별시 구로구,39,0,2024.5.22 10:19,2024.5.22 10:19
3237,뜨란채,285000000,51110,강원특별자치도 춘천시,26,0,2024.5.22 10:19,2024.5.22 10:19
3238,뜨란채,142000000,48250,경상남도 김해시,18,0,2024.5.22 10:19,2024.5.22 10:19
3239,뜨란채,265000000,51130,강원특별자치도 원주시,26,0,2024.5.22 10:19,2024.5.22 10:19
3240,뜨란채5단지,162000000,52111,전북특별자치도 전주시 완산구,18,0,2024.5.22 10:19,2024.5.22 10:19
3241,라르파크,450000000,11560,서울특별시 영등포구,9,0,2024.5.22 10:19,2024.5.22 10:19
3242,라송센트럴카운티,160000000,52710,전북특별자치도 완주군,26,0,2024.5.22 10:19,2024.5.22 10:19
3243,라오니아1,60000000,52750,전북특별자치도 임실군,15,0,2024.5.22 10:19,2024.5.22 10:19
3244,라온유,189000000,46130,전라남도 여수시,22,0,2024.5.22 10:19,2024.5.22 10:19
3245,라온팰리스,110000000,30200,대전광역시 유성구,9,0,2024.5.22 10:19,2024.5.22 10:19
3246,라온프라이빗,268000000,44180,충청남도 보령시,26,0,2024.5.22 10:19,2024.5.22 10:19
3247,라온프라이빗스카이파크,260000000,47111,경상북도 포항시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
3248,라온프라이빗시티 Ⅱ,86000000,36110,세종특별자치시,6,0,2024.5.22 10:19,2024.5.22 10:19
3249,라이프,355000000,41220,경기도 평택시,40,0,2024.5.22 10:19,2024.5.22 10:19
3250,라이프2,100000000,46110,전라남도 목포시,26,0,2024.5.22 10:19,2024.5.22 10:19
3251,라이프미성,360000000,11260,서울특별시 중랑구,18,0,2024.5.22 10:19,2024.5.22 10:19
3252,라이프미성,755000000,11380,서울특별시 은평구,26,0,2024.5.22 10:19,2024.5.22 10:19
3253,라이프비취2차,110000000,28110,인천광역시 중구,15,0,2024.5.22 10:19,2024.5.22 10:19
3254,라이프비취3차,190000000,28110,인천광역시 중구,26,0,2024.5.22 10:19,2024.5.22 10:19
3255,라이프타운,210000000,51130,강원특별자치도 원주시,31,0,2024.5.22 10:19,2024.5.22 10:19
3256,라이프타운,190000000,44133,충청남도 천안시 서북구,29,0,2024.5.22 10:19,2024.5.22 10:19
3257,라이프파크빌201,97500000,47190,경상북도 구미시,26,0,2024.5.22 10:19,2024.5.22 10:19
3258,라인,73000000,46110,전라남도 목포시,18,0,2024.5.22 10:19,2024.5.22 10:19
3259,라인,90000000,52140,전북특별자치도 익산시,18,0,2024.5.22 10:19,2024.5.22 10:19
3260,라인,490000000,41450,경기도 하남시,18,0,2024.5.22 10:19,2024.5.22 10:19
3261,라인,133000000,29170,광주광역시 북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3262,라인,133000000,29155,광주광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
3263,라인,273000000,29140,광주광역시 서구,31,0,2024.5.22 10:19,2024.5.22 10:19
3264,라인2,108000000,52140,전북특별자치도 익산시,18,0,2024.5.22 10:19,2024.5.22 10:19
3265,라인2차,115000000,29200,광주광역시 광산구,18,0,2024.5.22 10:19,2024.5.22 10:19
3266,라인2차,432500000,29110,광주광역시 동구,48,0,2024.5.22 10:19,2024.5.22 10:19
3267,라인3,130000000,29170,광주광역시 북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3268,라인가든1,80000000,29155,광주광역시 남구,16,0,2024.5.22 10:19,2024.5.22 10:19
3269,라인광명,175000000,29110,광주광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
3270,라인광장1,96000000,29155,광주광역시 남구,10,0,2024.5.22 10:19,2024.5.22 10:19
3271,라인대주,202000000,29140,광주광역시 서구,18,0,2024.5.22 10:19,2024.5.22 10:19
3272,라인동산,198000000,29140,광주광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
3273,라인동산,240000000,29140,광주광역시 서구,18,0,2024.5.22 10:19,2024.5.22 10:19
3274,라인동산,129000000,29170,광주광역시 북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3275,라인아파트,120000000,48125,경상남도 창원시 마산합포구,26,0,2024.5.22 10:19,2024.5.22 10:19
3276,라임미소가,107000000,43114,충청북도 청주시 청원구,14,0,2024.5.22 10:19,2024.5.22 10:19
3277,래미안,380000000,28185,인천광역시 연수구,29,0,2024.5.22 10:19,2024.5.22 10:19
3278,래미안 개포 루체하임,1850000000,11680,서울특별시 강남구,18,0,2024.5.22 10:19,2024.5.22 10:19
3279,래미안 리더스원,2730000000,11650,서울특별시 서초구,26,0,2024.5.22 10:19,2024.5.22 10:19
3280,래미안 옥수 리버젠,2739000000,11200,서울특별시 성동구,41,0,2024.5.22 10:19,2024.5.22 10:19
3281,래미안 허브리츠,1280000000,11230,서울특별시 동대문구,35,0,2024.5.22 10:19,2024.5.22 10:19
3282,래미안강동팰리스,1060000000,11740,서울특별자치시 강동구,18,0,2024.5.22 10:19,2024.5.22 10:19
3283,래미안공덕5차,1225000000,11440,서울특별시 마포구,18,0,2024.5.22 10:19,2024.5.22 10:19
3284,래미안광교,1320000000,41117,경기도 수원시 영통구,36,0,2024.5.22 10:19,2024.5.22 10:19
3285,래미안그레이튼,2340000000,11680,서울특별시 강남구,26,0,2024.5.22 10:19,2024.5.22 10:19
3286,래미안금광,710000000,41133,경기도 성남시 중원구,38,0,2024.5.22 10:19,2024.5.22 10:19
3287,래미안길음센터피스,983000000,11290,서울특별시 성북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3288,래미안남가좌2차,885000000,11410,서울특별시 서대문구,26,0,2024.5.22 10:19,2024.5.22 10:19
3289,래미안노블클래스1단지,690000000,41115,경기도 수원시 팔달구,26,0,2024.5.22 10:19,2024.5.22 10:19
3290,래미안노블클래스2단지,550000000,41115,경기도 수원시 팔달구,18,0,2024.5.22 10:19,2024.5.22 10:19
3291,래미안도곡카운티,2300000000,11680,서울특별시 강남구,22,0,2024.5.22 10:19,2024.5.22 10:19
3292,래미안라센트,1120000000,11290,서울특별시 성북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3293,래미안로이파크,1430000000,11590,서울특별시 동작구,26,0,2024.5.22 10:19,2024.5.22 10:19
3294,래미안루센티아,1200000000,11410,서울특별시 서대문구,26,0,2024.5.22 10:19,2024.5.22 10:19
3295,래미안미드카운티,1230000000,11230,서울특별시 동대문구,26,0,2024.5.22 10:19,2024.5.22 10:19
3296,래미안밤섬리베뉴Ⅱ,1520000000,11440,서울특별시 마포구,26,0,2024.5.22 10:19,2024.5.22 10:19
3297,래미안베라힐즈,940000000,11380,서울특별시 은평구,18,0,2024.5.22 10:19,2024.5.22 10:19
3298,래미안부평,705000000,28237,인천광역시 부평구,35,0,2024.5.22 10:19,2024.5.22 10:19
3299,래미안블레스티지,1950000000,11680,서울특별시 강남구,18,0,2024.5.22 10:19,2024.5.22 10:19
3300,래미안서초유니빌,400000000,11650,서울특별시 서초구,14,0,2024.5.22 10:19,2024.5.22 10:19
3301,래미안세레니티,1009000000,11290,서울특별시 성북구,35,0,2024.5.22 10:19,2024.5.22 10:19
3302,래미안센트럴스위트,1410000000,41290,경기도 과천시,18,0,2024.5.22 10:19,2024.5.22 10:19
3303,래미안솔베뉴,1190000000,11740,서울특별자치시 강동구,18,0,2024.5.22 10:19,2024.5.22 10:19
3304,래미안송파파인탑,1450000000,11710,서울특별자치시 송파구,22,0,2024.5.22 10:19,2024.5.22 10:19
3305,래미안수지이스트파크,940000000,41465,경기도 용인시 수지구,26,0,2024.5.22 10:19,2024.5.22 10:19
3306,래미안슈르,1217000000,41290,경기도 과천시,18,0,2024.5.22 10:19,2024.5.22 10:19
3307,래미안슈르,1280000000,41290,경기도 과천시,26,0,2024.5.22 10:19,2024.5.22 10:19
3308,래미안신반포팰리스,2940000000,11650,서울특별시 서초구,26,0,2024.5.22 10:19,2024.5.22 10:19
3309,래미안아트리치,1000000000,11290,서울특별시 성북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3310,래미안안양메가트리아,370000000,41171,경기도 안양시 만안구,12,0,2024.5.22 10:19,2024.5.22 10:19
3311,래미안어반파크아파트,700000000,26230,부산광역시 부산진구,26,0,2024.5.22 10:19,2024.5.22 10:19
3312,래미안에버하임,950000000,41430,경기도 의왕시,35,0,2024.5.22 10:19,2024.5.22 10:19
3313,래미안에스티움,1400000000,11560,서울특별시 영등포구,26,0,2024.5.22 10:19,2024.5.22 10:19
3314,래미안영등포프레비뉴,980000000,11560,서울특별시 영등포구,18,0,2024.5.22 10:19,2024.5.22 10:19
3315,래미안영통마크원2단지,705000000,41117,경기도 수원시 영통구,26,0,2024.5.22 10:19,2024.5.22 10:19
3316,래미안원베일리,4950000000,11650,서울특별시 서초구,31,0,2024.5.22 10:19,2024.5.22 10:19
3317,래미안월곡,710000000,11290,서울특별시 성북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3318,래미안웰스트림,1380000000,11440,서울특별시 마포구,18,0,2024.5.22 10:19,2024.5.22 10:19
3319,래미안위례,1625000000,41131,경기도 성남시 수정구,31,0,2024.5.22 10:19,2024.5.22 10:19
3320,래미안위브,1130000000,11230,서울특별시 동대문구,26,0,2024.5.22 10:19,2024.5.22 10:19
3321,래미안이스트팰리스1단지,1150000000,41465,경기도 용인시 수지구,36,0,2024.5.22 10:19,2024.5.22 10:19
3322,래미안이스트팰리스2단지,1110000000,41465,경기도 용인시 수지구,45,0,2024.5.22 10:19,2024.5.22 10:19
3323,래미안이스트팰리스3단지,1450000000,41465,경기도 용인시 수지구,54,0,2024.5.22 10:19,2024.5.22 10:19
3324,래미안이스트팰리스4단지,1140000000,41465,경기도 용인시 수지구,36,0,2024.5.22 10:19,2024.5.22 10:19
3325,래미안장안,840000000,11230,서울특별시 동대문구,26,0,2024.5.22 10:19,2024.5.22 10:19
3326,래미안장위퍼스트하이,985000000,11290,서울특별시 성북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3327,래미안장전,640000000,26410,부산광역시 금정구,18,0,2024.5.22 10:19,2024.5.22 10:19
3328,래미안크레시티,978000000,11230,서울특별시 동대문구,18,0,2024.5.22 10:19,2024.5.22 10:19
3329,래미안크리시엘,678000000,11290,서울특별시 성북구,18,0,2024.5.22 10:19,2024.5.22 10:19
3330,래미안트리베라1단지,780000000,11305,서울특별시 강북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3331,래미안파크스위트,1350000000,11215,서울특별시 광진구,26,0,2024.5.22 10:19,2024.5.22 10:19
3332,래미안파크팰리스,1630000000,11710,서울특별자치시 송파구,26,0,2024.5.22 10:19,2024.5.22 10:19
3333,래미안퍼스티지,3570000000,11650,서울특별시 서초구,26,0,2024.5.22 10:19,2024.5.22 10:19
3334,래미안포레카운티,928000000,11290,서울특별시 성북구,26,0,2024.5.22 10:19,2024.5.22 10:19
3335,래미안하이리버,1120000000,11200,서울특별시 성동구,18,0,2024.5.22 10:19,2024.5.22 10:19
3336,래미안하이어스,810000000,41410,경기도 군포시,18,0,2024.5.22 10:19,2024.5.22 10:19
3337,래미안힐스테이트고덕,1170000000,11740,서울특별자치시 강동구,18,0,2024.5.22 10:19,2024.5.22 10:19
3338,랜드마크1,58000000,41370,경기도 오산시,7,0,2024.5.22 10:19,2024.5.22 10:19
3339,랜드마크시티센트럴더샵,670000000,28185,인천광역시 연수구,26,0,2024.5.22 10:19,2024.5.22 10:19
